"ActivityID","CareType","HCWType","RoomType","Surface","Date","Time","Dev.Date.Time"
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:33:23,2020-02-17 10:33:23
"49","Obs","StudN","SB","Patient",2020-02-17,10:33:36,2020-02-17 10:33:36
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:33:42,2020-02-17 10:33:42
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:33:43,2020-02-17 10:33:43
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:33:50,2020-02-17 10:33:50
"49","Obs","StudN","SB","OtherNear",2020-02-17,10:34:03,2020-02-17 10:34:03
"49","Obs","StudN","SB","OtherNear",2020-02-17,10:34:04,2020-02-17 10:34:04
"49","Obs","StudN","SB","OtherNear",2020-02-17,10:34:06,2020-02-17 10:34:06
"49","Obs","StudN","SB","OtherNear",2020-02-17,10:34:18,2020-02-17 10:34:18
"49","Obs","StudN","SB","ObsTrolley",2020-02-17,10:34:22,2020-02-17 10:34:22
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:34:23,2020-02-17 10:34:23
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:34:24,2020-02-17 10:34:24
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:34:30,2020-02-17 10:34:30
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:34:31,2020-02-17 10:34:31
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:34:37,2020-02-17 10:34:37
"49","Obs","StudN","SB","ObsTrolley",2020-02-17,10:34:39,2020-02-17 10:34:39
"49","Obs","StudN","SB","BloodObsEq",2020-02-17,10:34:45,2020-02-17 10:34:45
"49","Obs","StudN","SB","ObsTrolley",2020-02-17,10:34:52,2020-02-17 10:34:52
"49","Obs","StudN","SB","Out",2020-02-17,10:35:07,2020-02-17 10:35:07
"49","Obs","StudN","SB","Finish",2020-02-17,10:35:07,2020-02-17 10:35:07
"50","Obs","Aux","SB","Start",2020-02-17,12:00:45,2020-02-17 12:00:45
"50","Obs","Aux","SB","ObsTrolley",2020-02-17,12:00:45,2020-02-17 12:00:45
"50","Obs","Aux","SB","GownOn",2020-02-17,12:00:51,2020-02-17 12:00:51
"50","Obs","Aux","SB","GlovesOn",2020-02-17,12:01:04,2020-02-17 12:01:04
"50","Obs","Aux","SB","In",2020-02-17,12:01:06,2020-02-17 12:01:06
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:01:22,2020-02-17 12:01:22
"50","Obs","Aux","SB","AlcInside",2020-02-17,12:01:24,2020-02-17 12:01:24
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:01:25,2020-02-17 12:01:25
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:01:37,2020-02-17 12:01:37
"50","Obs","Aux","SB","Notes",2020-02-17,12:01:48,2020-02-17 12:01:48
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:01:51,2020-02-17 12:01:51
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:01:55,2020-02-17 12:01:55
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:02:00,2020-02-17 12:02:00
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:02:25,2020-02-17 12:02:25
"50","Obs","Aux","SB","Patient",2020-02-17,12:02:26,2020-02-17 12:02:26
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:02:40,2020-02-17 12:02:40
"50","Obs","Aux","SB","Patient",2020-02-17,12:02:43,2020-02-17 12:02:43
"50","Obs","Aux","SB","Patient",2020-02-17,12:02:49,2020-02-17 12:02:49
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:02:50,2020-02-17 12:02:50
"50","Obs","Aux","SB","GownOff",2020-02-17,12:03:00,2020-02-17 12:03:00
"50","Obs","Aux","SB","GlovesOff",2020-02-17,12:03:03,2020-02-17 12:03:03
"50","Obs","Aux","SB","Waste",2020-02-17,12:03:06,2020-02-17 12:03:06
"50","Obs","Aux","SB","Notes",2020-02-17,12:03:13,2020-02-17 12:03:13
"50","Obs","Aux","SB","ObsTrolley",2020-02-17,12:03:47,2020-02-17 12:03:47
"50","Obs","Aux","SB","Waste",2020-02-17,12:03:54,2020-02-17 12:03:54
"50","Obs","Aux","SB","Tap",2020-02-17,12:03:57,2020-02-17 12:03:57
"50","Obs","Aux","SB","Soap",2020-02-17,12:03:58,2020-02-17 12:03:58
"50","Obs","Aux","SB","Tap",2020-02-17,12:03:59,2020-02-17 12:03:59
"50","Obs","Aux","SB","PaperTowel",2020-02-17,12:04:11,2020-02-17 12:04:11
"50","Obs","Aux","SB","Waste",2020-02-17,12:04:19,2020-02-17 12:04:19
"50","Obs","Aux","SB","TabletComputer",2020-02-17,12:04:25,2020-02-17 12:04:25
"50","Obs","Aux","SB","Waste",2020-02-17,12:04:51,2020-02-17 12:04:51
"50","Obs","Aux","SB","ObsTrolley",2020-02-17,12:04:59,2020-02-17 12:04:59
"50","Obs","Aux","SB","ObsTrolley",2020-02-17,12:05:01,2020-02-17 12:05:01
"50","Obs","Aux","SB","Out",2020-02-17,12:05:17,2020-02-17 12:05:17
"50","Obs","Aux","SB","Finish",2020-02-17,12:05:11,2020-02-17 12:05:11
"51","Obs","Aux","SB","Start",2020-02-17,12:11:32,2020-02-17 12:11:32
"51","Obs","Aux","SB","In",2020-02-17,12:11:32,2020-02-17 12:11:32
"51","Obs","Aux","SB","GlovesOn",2020-02-17,12:11:34,2020-02-17 12:11:34
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:11:36,2020-02-17 12:11:36
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:11:41,2020-02-17 12:11:41
"51","Obs","Aux","SB","ObsTrolley",2020-02-17,12:11:52,2020-02-17 12:11:52
"51","Obs","Aux","SB","Notes",2020-02-17,12:12:00,2020-02-17 12:12:00
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:12:01,2020-02-17 12:12:01
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:12:17,2020-02-17 12:12:17
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:12:25,2020-02-17 12:12:25
"51","Obs","Aux","SB","Tray",2020-02-17,12:12:32,2020-02-17 12:12:32
"51","Obs","Aux","SB","Patient",2020-02-17,12:12:33,2020-02-17 12:12:33
"51","Obs","Aux","SB","Patient",2020-02-17,12:12:40,2020-02-17 12:12:40
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:12:45,2020-02-17 12:12:45
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:12:56,2020-02-17 12:12:56
"51","Obs","Aux","SB","ObsTrolley",2020-02-17,12:13:00,2020-02-17 12:13:00
"51","Obs","Aux","SB","GlovesOff",2020-02-17,12:13:03,2020-02-17 12:13:03
"51","Obs","Aux","SB","Waste",2020-02-17,12:13:05,2020-02-17 12:13:05
"51","Obs","Aux","SB","TabletComputer",2020-02-17,12:13:07,2020-02-17 12:13:07
"51","Obs","Aux","SB","Notes",2020-02-17,12:13:08,2020-02-17 12:13:08
"51","Obs","Aux","SB","ObsTrolley",2020-02-17,12:13:35,2020-02-17 12:13:35
"51","Obs","Aux","SB","Tap",2020-02-17,12:13:38,2020-02-17 12:13:38
"51","Obs","Aux","SB","Soap",2020-02-17,12:13:39,2020-02-17 12:13:39
"51","Obs","Aux","SB","Tap",2020-02-17,12:13:42,2020-02-17 12:13:42
"51","Obs","Aux","SB","PaperTowel",2020-02-17,12:13:43,2020-02-17 12:13:43
"51","Obs","Aux","SB","Waste",2020-02-17,12:13:44,2020-02-17 12:13:44
"51","Obs","Aux","SB","AlcInside",2020-02-17,12:13:45,2020-02-17 12:13:45
"51","Obs","Aux","SB","ObsTrolley",2020-02-17,12:13:48,2020-02-17 12:13:48
"51","Obs","Aux","SB","Out",2020-02-17,12:13:55,2020-02-17 12:13:55
"51","Obs","Aux","SB","Finish",2020-02-17,12:13:55,2020-02-17 12:13:55
"52","Obs","Aux","SB","Start",2020-02-17,12:14:18,2020-02-17 12:14:18
"52","Obs","Aux","SB","AlcOutside",2020-02-17,12:14:18,2020-02-17 12:14:18
"52","Obs","Aux","SB","GownOn",2020-02-17,12:14:22,2020-02-17 12:14:22
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:14:25,2020-02-17 12:14:25
"52","Obs","Aux","SB","ObsTrolley",2020-02-17,12:14:36,2020-02-17 12:14:36
"52","Obs","Aux","SB","ObsTrolley",2020-02-17,12:14:37,2020-02-17 12:14:37
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:14:41,2020-02-17 12:14:41
"52","Obs","Aux","SB","Notes",2020-02-17,12:14:45,2020-02-17 12:14:45
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:14:53,2020-02-17 12:14:53
"52","Obs","Aux","SB","Notes",2020-02-17,12:14:55,2020-02-17 12:14:55
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:14:58,2020-02-17 12:14:58
"52","Obs","Aux","SB","ObsTrolley",2020-02-17,12:15:05,2020-02-17 12:15:05
"52","Obs","Aux","SB","GlovesOn",2020-02-17,12:15:18,2020-02-17 12:15:18
"52","Obs","Aux","SB","In",2020-02-17,12:15:18,2020-02-17 12:15:18
"52","Obs","Aux","SB","Personal",2020-02-17,12:15:38,2020-02-17 12:15:38
"52","Obs","Aux","SB","Personal",2020-02-17,12:15:39,2020-02-17 12:15:39
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:15:55,2020-02-17 12:15:55
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:16:06,2020-02-17 12:16:06
"52","Obs","Aux","SB","Patient",2020-02-17,12:16:08,2020-02-17 12:16:08
"52","Obs","Aux","SB","Patient",2020-02-17,12:16:16,2020-02-17 12:16:16
"52","Obs","Aux","SB","OtherNear",2020-02-17,12:16:27,2020-02-17 12:16:27
"52","Obs","Aux","SB","Patient",2020-02-17,12:16:31,2020-02-17 12:16:31
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:16:36,2020-02-17 12:16:36
"52","Obs","Aux","SB","Waste",2020-02-17,12:16:38,2020-02-17 12:16:38
"52","Obs","Aux","SB","GlovesOff",2020-02-17,12:16:42,2020-02-17 12:16:42
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:16:46,2020-02-17 12:16:46
"52","Obs","Aux","SB","Waste",2020-02-17,12:16:47,2020-02-17 12:16:47
"52","Obs","Aux","SB","TabletComputer",2020-02-17,12:16:49,2020-02-17 12:16:49
"52","Obs","Aux","SB","GownOff",2020-02-17,12:16:51,2020-02-17 12:16:51
"52","Obs","Aux","SB","Waste",2020-02-17,12:16:52,2020-02-17 12:16:52
"52","Obs","Aux","SB","Notes",2020-02-17,12:17:02,2020-02-17 12:17:02
"52","Obs","Aux","SB","ObsTrolley",2020-02-17,12:17:15,2020-02-17 12:17:15
"52","Obs","Aux","SB","Out",2020-02-17,12:17:15,2020-02-17 12:17:15
"52","Obs","Aux","SB","Finish",2020-02-17,12:17:46,2020-02-17 12:17:46
"53","Obs","StudN","MB","Start",2020-02-17,14:24:09,2020-02-17 14:24:09
"53","Obs","StudN","MB","In",2020-02-17,14:24:09,2020-02-17 14:24:09
"53","Obs","StudN","MB","AlcInside",2020-02-17,14:24:11,2020-02-17 14:24:11
"53","Obs","StudN","MB","ObsTrolley",2020-02-17,14:24:14,2020-02-17 14:24:14
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:24:17,2020-02-17 14:24:17
"53","Obs","StudN","MB","Patient",2020-02-17,14:24:22,2020-02-17 14:24:22
"53","Obs","StudN","MB","ObsTrolley",2020-02-17,14:24:30,2020-02-17 14:24:30
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:24:44,2020-02-17 14:24:44
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:25:09,2020-02-17 14:25:09
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:25:23,2020-02-17 14:25:23
"53","Obs","StudN","MB","Patient",2020-02-17,14:25:34,2020-02-17 14:25:34
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:25:35,2020-02-17 14:25:35
"53","Obs","StudN","MB","ObsTrolley",2020-02-17,14:25:41,2020-02-17 14:25:41
"53","Obs","StudN","MB","ObsTrolley",2020-02-17,14:25:43,2020-02-17 14:25:43
"53","Obs","StudN","MB","ObsTrolley",2020-02-17,14:26:26,2020-02-17 14:26:26
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:27:06,2020-02-17 14:27:06
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:27:12,2020-02-17 14:27:12
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:27:47,2020-02-17 14:27:47
"53","Obs","StudN","MB","ObsTrolley",2020-02-17,14:27:51,2020-02-17 14:27:51
"53","Obs","StudN","MB","BloodObsEq",2020-02-17,14:28:46,2020-02-17 14:28:46
"53","Obs","StudN","MB","Patient",2020-02-17,14:28:50,2020-02-17 14:28:50
"53","Obs","StudN","MB","ObsTrolley",2020-02-17,14:28:56,2020-02-17 14:28:56
"53","Obs","StudN","MB","Out",2020-02-17,14:28:59,2020-02-17 14:28:59
"53","Obs","StudN","MB","Finish",2020-02-17,14:28:59,2020-02-17 14:28:59
"54","Obs","StudN","MB","Start",2020-02-17,14:30:01,2020-02-17 14:30:01
"54","Obs","StudN","MB","In",2020-02-17,14:30:01,2020-02-17 14:30:01
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:30:16,2020-02-17 14:30:16
"54","Obs","StudN","MB","Patient",2020-02-17,14:30:18,2020-02-17 14:30:18
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:31:05,2020-02-17 14:31:05
"54","Obs","StudN","MB","ObsTrolley",2020-02-17,14:31:33,2020-02-17 14:31:33
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:31:34,2020-02-17 14:31:34
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:31:47,2020-02-17 14:31:47
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:31:48,2020-02-17 14:31:48
"54","Obs","StudN","MB","Waste",2020-02-17,14:31:53,2020-02-17 14:31:53
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:31:58,2020-02-17 14:31:58
"54","Obs","StudN","MB","Patient",2020-02-17,14:32:12,2020-02-17 14:32:12
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:32:30,2020-02-17 14:32:30
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:32:41,2020-02-17 14:32:41
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:32:53,2020-02-17 14:32:53
"54","Obs","StudN","MB","Tray",2020-02-17,14:32:57,2020-02-17 14:32:57
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:32:59,2020-02-17 14:32:59
"54","Obs","StudN","MB","OtherNear",2020-02-17,14:33:11,2020-02-17 14:33:11
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:33:12,2020-02-17 14:33:12
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:33:14,2020-02-17 14:33:14
"54","Obs","StudN","MB","ObsTrolley",2020-02-17,14:33:41,2020-02-17 14:33:41
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:33:53,2020-02-17 14:33:53
"54","Obs","StudN","MB","Patient",2020-02-17,14:33:55,2020-02-17 14:33:55
"54","Obs","StudN","MB","Patient",2020-02-17,14:34:07,2020-02-17 14:34:07
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:34:10,2020-02-17 14:34:10
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:34:12,2020-02-17 14:34:12
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:34:28,2020-02-17 14:34:28
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:34:40,2020-02-17 14:34:40
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:35:12,2020-02-17 14:35:12
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:35:55,2020-02-17 14:35:55
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:35:58,2020-02-17 14:35:58
"54","Obs","StudN","MB","ObsTrolley",2020-02-17,14:35:59,2020-02-17 14:35:59
"54","Obs","StudN","MB","BloodObsEq",2020-02-17,14:36:01,2020-02-17 14:36:01
"54","Obs","StudN","MB","TabletComputer",2020-02-17,14:36:04,2020-02-17 14:36:04
"54","Obs","StudN","MB","ObsTrolley",2020-02-17,14:36:05,2020-02-17 14:36:05
"54","Obs","StudN","MB","Out",2020-02-17,14:36:07,2020-02-17 14:36:07
"54","Obs","StudN","MB","Finish",2020-02-17,14:36:07,2020-02-17 14:36:07
"55","Obs","Aux","MB","Start",2020-02-19,10:50:20,2020-02-19 10:50:20
"55","Obs","Aux","MB","In",2020-02-19,10:50:20,2020-02-19 10:50:20
"55","Obs","Aux","MB","ObsTrolley",2020-02-19,10:50:21,2020-02-19 10:50:21
"55","Obs","Aux","MB","Notes",2020-02-19,10:52:05,2020-02-19 10:52:05
"55","Obs","Aux","MB","TabletComputer",2020-02-19,10:52:33,2020-02-19 10:52:33
"55","Obs","Aux","MB","ObsTrolley",2020-02-19,10:52:43,2020-02-19 10:52:43
"55","Obs","Aux","MB","Notes",2020-02-19,10:52:45,2020-02-19 10:52:45
"55","Obs","Aux","MB","Notes",2020-02-19,10:53:36,2020-02-19 10:53:36
"55","Obs","Aux","MB","WindowBlind",2020-02-19,10:53:42,2020-02-19 10:53:42
"55","Obs","Aux","MB","TabletComputer",2020-02-19,10:53:52,2020-02-19 10:53:52
"55","Obs","Aux","MB","Notes",2020-02-19,10:53:57,2020-02-19 10:53:57
"55","Obs","Aux","MB","ObsTrolley",2020-02-19,10:54:03,2020-02-19 10:54:03
"55","Obs","Aux","MB","BloodObsEq",2020-02-19,10:54:07,2020-02-19 10:54:07
"55","Obs","Aux","MB","ObsTrolley",2020-02-19,10:54:11,2020-02-19 10:54:11
"55","Obs","Aux","MB","ObsTrolley",2020-02-19,10:54:16,2020-02-19 10:54:16
"55","Obs","Aux","MB","BloodObsEq",2020-02-19,10:54:17,2020-02-19 10:54:17
"55","Obs","Aux","MB","Tap",2020-02-19,10:54:19,2020-02-19 10:54:19
"55","Obs","Aux","MB","Soap",2020-02-19,10:54:20,2020-02-19 10:54:20
"55","Obs","Aux","MB","Tap",2020-02-19,10:54:22,2020-02-19 10:54:22
"55","Obs","Aux","MB","PaperTowel",2020-02-19,10:54:42,2020-02-19 10:54:42
"55","Obs","Aux","MB","Waste",2020-02-19,10:54:56,2020-02-19 10:54:56
"55","Obs","Aux","MB","ObsTrolley",2020-02-19,10:55:00,2020-02-19 10:55:00
"55","Obs","Aux","MB","Out",2020-02-19,10:55:04,2020-02-19 10:55:04
"55","Obs","Aux","MB","ObsTrolley",2020-02-19,10:55:09,2020-02-19 10:55:09
"55","Obs","Aux","MB","Finish",2020-02-19,10:55:10,2020-02-19 10:55:10
"56","Obs","Aux","SB","Start",2020-02-20,08:23:08,2020-02-20 08:23:08
"56","Obs","Aux","SB","In",2020-02-20,08:23:08,2020-02-20 08:23:08
"56","Obs","Aux","SB","Notes",2020-02-20,08:23:10,2020-02-20 08:23:10
"56","Obs","Aux","SB","AlcInside",2020-02-20,08:23:21,2020-02-20 08:23:21
"56","Obs","Aux","SB","BloodObsEq",2020-02-20,08:23:26,2020-02-20 08:23:26
"56","Obs","Aux","SB","Patient",2020-02-20,08:23:34,2020-02-20 08:23:34
"56","Obs","Aux","SB","Notes",2020-02-20,08:23:37,2020-02-20 08:23:37
"56","Obs","Aux","SB","Bedding",2020-02-20,08:23:43,2020-02-20 08:23:43
"56","Obs","Aux","SB","Patient",2020-02-20,08:23:45,2020-02-20 08:23:45
"56","Obs","Aux","SB","Patient",2020-02-20,08:23:46,2020-02-20 08:23:46
"56","Obs","Aux","SB","Patient",2020-02-20,08:23:51,2020-02-20 08:23:51
"56","Obs","Aux","SB","BloodObsEq",2020-02-20,08:23:53,2020-02-20 08:23:53
"56","Obs","Aux","SB","BloodObsEq",2020-02-20,08:23:59,2020-02-20 08:23:59
"56","Obs","Aux","SB","BloodObsEq",2020-02-20,08:23:59,2020-02-20 08:23:59
"56","Obs","Aux","SB","ObsTrolley",2020-02-20,08:24:01,2020-02-20 08:24:01
"56","Obs","Aux","SB","Bedding",2020-02-20,08:24:06,2020-02-20 08:24:06
"56","Obs","Aux","SB","OtherNear",2020-02-20,08:24:12,2020-02-20 08:24:12
"56","Obs","Aux","SB","Patient",2020-02-20,08:24:12,2020-02-20 08:24:12
"56","Obs","Aux","SB","Patient",2020-02-20,08:24:13,2020-02-20 08:24:13
"56","Obs","Aux","SB","Chair",2020-02-20,08:24:31,2020-02-20 08:24:31
"56","Obs","Aux","SB","Chair",2020-02-20,08:24:31,2020-02-20 08:24:31
"56","Obs","Aux","SB","Bedding",2020-02-20,08:24:45,2020-02-20 08:24:45
"56","Obs","Aux","SB","Bedding",2020-02-20,08:24:47,2020-02-20 08:24:47
"56","Obs","Aux","SB","Notes",2020-02-20,08:24:51,2020-02-20 08:24:51
"56","Obs","Aux","SB","Bedding",2020-02-20,08:25:05,2020-02-20 08:25:05
"56","Obs","Aux","SB","Notes",2020-02-20,08:25:30,2020-02-20 08:25:30
"56","Obs","Aux","SB","Bedding",2020-02-20,08:27:53,2020-02-20 08:27:53
"56","Obs","Aux","SB","Notes",2020-02-20,08:28:35,2020-02-20 08:28:35
"56","Obs","Aux","SB","Notes",2020-02-20,08:28:37,2020-02-20 08:28:37
"56","Obs","Aux","SB","Notes",2020-02-20,08:28:53,2020-02-20 08:28:53
"56","Obs","Aux","SB","OtherNear",2020-02-20,08:29:00,2020-02-20 08:29:00
"56","Obs","Aux","SB","Notes",2020-02-20,08:29:03,2020-02-20 08:29:03
"56","Obs","Aux","SB","OtherNear",2020-02-20,08:29:08,2020-02-20 08:29:08
"56","Obs","Aux","SB","Notes",2020-02-20,08:29:13,2020-02-20 08:29:13
"56","Obs","Aux","SB","Out",2020-02-20,08:30:07,2020-02-20 08:30:07
"56","Obs","Aux","SB","Finish",2020-02-20,08:30:07,2020-02-20 08:30:07
"57","Obs","Aux","SB","Start",2020-02-20,10:29:17,2020-02-20 10:29:17
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:29:17,2020-02-20 10:29:17
"57","Obs","Aux","SB","In",2020-02-20,10:29:19,2020-02-20 10:29:19
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:22,2020-02-20 10:29:22
"57","Obs","Aux","SB","Patient",2020-02-20,10:29:22,2020-02-20 10:29:22
"57","Obs","Aux","SB","Patient",2020-02-20,10:29:29,2020-02-20 10:29:29
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:35,2020-02-20 10:29:35
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:36,2020-02-20 10:29:36
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:37,2020-02-20 10:29:37
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:43,2020-02-20 10:29:43
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:48,2020-02-20 10:29:48
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:56,2020-02-20 10:29:56
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:29:59,2020-02-20 10:29:59
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:30:22,2020-02-20 10:30:22
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:30:36,2020-02-20 10:30:36
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:30:43,2020-02-20 10:30:43
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:30:50,2020-02-20 10:30:50
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:30:53,2020-02-20 10:30:53
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:30:59,2020-02-20 10:30:59
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:31:15,2020-02-20 10:31:15
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:31:16,2020-02-20 10:31:16
"57","Obs","Aux","SB","IVStand",2020-02-20,10:31:29,2020-02-20 10:31:29
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:31:31,2020-02-20 10:31:31
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:31:37,2020-02-20 10:31:37
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:31:39,2020-02-20 10:31:39
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:31:46,2020-02-20 10:31:46
"57","Obs","Aux","SB","IVStand",2020-02-20,10:32:02,2020-02-20 10:32:02
"57","Obs","Aux","SB","IVStand",2020-02-20,10:32:11,2020-02-20 10:32:11
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:32:30,2020-02-20 10:32:30
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:32:34,2020-02-20 10:32:34
"57","Obs","Aux","SB","IVStand",2020-02-20,10:32:53,2020-02-20 10:32:53
"57","Obs","Aux","SB","IVStand",2020-02-20,10:32:54,2020-02-20 10:32:54
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:32:56,2020-02-20 10:32:56
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:33:13,2020-02-20 10:33:13
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:33:18,2020-02-20 10:33:18
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:33:28,2020-02-20 10:33:28
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:33:36,2020-02-20 10:33:36
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:33:46,2020-02-20 10:33:46
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:34:01,2020-02-20 10:34:01
"57","Obs","Aux","SB","Tray",2020-02-20,10:34:13,2020-02-20 10:34:13
"57","Obs","Aux","SB","Tray",2020-02-20,10:34:14,2020-02-20 10:34:14
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:34:20,2020-02-20 10:34:20
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:34:21,2020-02-20 10:34:21
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:34:22,2020-02-20 10:34:22
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:34:28,2020-02-20 10:34:28
"57","Obs","Aux","SB","Patient",2020-02-20,10:34:29,2020-02-20 10:34:29
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:34:31,2020-02-20 10:34:31
"57","Obs","Aux","SB","BloodObsEq",2020-02-20,10:34:37,2020-02-20 10:34:37
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:34:40,2020-02-20 10:34:40
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:34:51,2020-02-20 10:34:51
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:35:11,2020-02-20 10:35:11
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:35:22,2020-02-20 10:35:22
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:36:16,2020-02-20 10:36:16
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:36:47,2020-02-20 10:36:47
"57","Obs","Aux","SB","TabletComputer",2020-02-20,10:36:49,2020-02-20 10:36:49
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:36:51,2020-02-20 10:36:51
"57","Obs","Aux","SB","Tray",2020-02-20,10:36:57,2020-02-20 10:36:57
"57","Obs","Aux","SB","AlcInside",2020-02-20,10:37:02,2020-02-20 10:37:02
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:37:06,2020-02-20 10:37:06
"57","Obs","Aux","SB","ObsTrolley",2020-02-20,10:37:07,2020-02-20 10:37:07
"57","Obs","Aux","SB","Out",2020-02-20,10:37:08,2020-02-20 10:37:08
